size	encoders	weighted_correct	weighted_acc	weighted_kappa	majority_correct	majority_resolved	majority_acc_resolved	majority_kappa_resolved	abstain_rate
5	gemma,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull,rinna_jp_3_6b,rinna_jp_3_6b_jp	52	0.3132530120481928	0.17560444347636672	19	52	0.36538461538461536	0.0886882634094529	0.6867469879518072
5	gemma,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull	52	0.3132530120481928	0.17549668874172186	28	67	0.417910447761194	0.22623630441220022	0.5963855421686747
6	gpt_oss_20b,granite,qwen,rinna_bilingual_4b,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull	52	0.3132530120481928	0.17148986471695649	18	35	0.5142857142857142	0.326923076923077	0.7891566265060241
6	gpt_oss_20b,granite,rinna_bilingual_4b,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull,rinna_bilingual_4b_jpfull30	52	0.3132530120481928	0.17885967196042718	16	42	0.38095238095238093	0.18140929535232375	0.7469879518072289
5	granite,qwen,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	52	0.3132530120481928	0.16974509717895847	29	79	0.3670886075949367	0.21580305737542183	0.5240963855421688
9	granite,ministral,qwen,rinna_bilingual_4b,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b,rinna_jp_3_6b_jp	52	0.3132530120481928	0.17315506619478327	16	44	0.36363636363636365	0.14858327574291652	0.7349397590361446
5	ministral,rinna_bilingual_4b,rinna_bilingual_4b_jpfull,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b_jpfull30	52	0.3132530120481928	0.187846015192481	21	62	0.3387096774193548	0.16792144026186573	0.6265060240963856
5	ministral,qwen,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b,rinna_jp_3_6b_jpfull	52	0.3132530120481928	0.1824426491553981	22	49	0.4489795918367347	0.3414634146341463	0.7048192771084337
5	gpt_oss_20b,rinna_bilingual_4b,rinna_jp_3_6b,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	52	0.3132530120481928	0.17528109474418208	25	52	0.4807692307692308	0.34909596662030606	0.6867469879518072
5	ministral,rinna_bilingual_4b,rinna_bilingual_4b_jpfull,rinna_jp_3_6b,rinna_jp_3_6b_jpfull30	52	0.3132530120481928	0.1793581960104077	13	28	0.4642857142857143	0.28449744463373083	0.8313253012048193
6	gemma,gpt_oss_20b,rinna_bilingual_4b_jp,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	52	0.3132530120481928	0.17094541312538336	23	48	0.4791666666666667	0.2911990549320733	0.7108433734939759
5	ministral,rinna_bilingual_4b,rinna_bilingual_4b_jpfull,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	52	0.3132530120481928	0.18504801688127126	26	71	0.36619718309859156	0.24127285680360944	0.572289156626506
9	gpt_oss_20b,granite,ministral,rinna_bilingual_4b,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	52	0.3132530120481928	0.16832205326535998	27	54	0.5	0.3243744207599629	0.6746987951807228
6	gemma,gpt_oss_20b,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull30	52	0.3132530120481928	0.17156240423762203	23	49	0.46938775510204084	0.2514688601645124	0.7048192771084337
6	gpt_oss_20b,qwen,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b,rinna_jp_3_6b_jpfull30	52	0.3132530120481928	0.17322731443051265	11	23	0.4782608695652174	0.24795640326975477	0.8614457831325302
5	gpt_oss_20b,qwen,rinna_bilingual_4b_jpfull,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b_jpfull30	52	0.3132530120481928	0.19031319527639934	36	86	0.4186046511627907	0.3025141930251418	0.4819277108433735
5	gemma,qwen,rinna_bilingual_4b_jp,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull30	52	0.3132530120481928	0.17054569362261673	34	89	0.38202247191011235	0.1946363935505102	0.463855421686747
5	granite,rinna_bilingual_4b,rinna_bilingual_4b_jp,rinna_jp_3_6b,rinna_jp_3_6b_jpfull30	52	0.3132530120481928	0.16579237381529655	16	49	0.32653061224489793	0.05438596491228054	0.7048192771084337
5	ministral,qwen,rinna_bilingual_4b_jpfull,rinna_jp_3_6b,rinna_jp_3_6b_jpfull30	52	0.3132530120481928	0.1846969109473957	20	38	0.5263157894736842	0.41186586414445403	0.7710843373493976
6	gemma,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull30	52	0.3132530120481928	0.17243188874797744	15	34	0.4411764705882353	0.035820895522387985	0.7951807228915663
6	gpt_oss_20b,ministral,qwen,rinna_bilingual_4b,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull30	52	0.3132530120481928	0.16930775646371976	21	36	0.5833333333333334	0.4117647058823528	0.7831325301204819
6	gemma,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull,rinna_jp_3_6b,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull	52	0.3132530120481928	0.1757839721254355	10	23	0.43478260869565216	0.12058823529411766	0.8614457831325302
5	granite,qwen,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull,rinna_jp_3_6b	52	0.3132530120481928	0.17156240423762203	12	37	0.32432432432432434	0.19425087108013928	0.7771084337349398
9	gemma,ministral,qwen,rinna_bilingual_4b,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull,rinna_jp_3_6b,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull30	52	0.3132530120481928	0.17366053884109856	19	46	0.41304347826086957	0.21491782553729455	0.7228915662650602
9	haiku,qwen,rinna_bilingual_4b,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	52	0.3132530120481928	0.17116327960756839	17	56	0.30357142857142855	0.10747854515733535	0.6626506024096386
9	haiku,qwen,rinna_bilingual_4b,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull,rinna_jp_3_6b,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	52	0.3132530120481928	0.1740212125180045	13	45	0.28888888888888886	0.07514450867052025	0.7289156626506024
5	ministral,qwen,rinna_bilingual_4b,rinna_bilingual_4b_jpfull,rinna_jp_3_6b	52	0.3132530120481928	0.1853988205415178	15	41	0.36585365853658536	0.260235947258848	0.7530120481927711
9	gpt_oss_20b,haiku,qwen,rinna_bilingual_4b,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	52	0.3132530120481928	0.16985436041410773	26	69	0.37681159420289856	0.18978700163844886	0.5843373493975903
5	gpt_oss_20b,qwen,rinna_bilingual_4b_jpfull,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull30	52	0.3132530120481928	0.18081468334704132	33	70	0.4714285714285714	0.3457943925233644	0.5783132530120482
6	gpt_oss_20b,qwen,rinna_bilingual_4b_jpfull,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b,rinna_jp_3_6b_jpfull30	52	0.3132530120481928	0.18958502847843783	12	21	0.5714285714285714	0.4537572254335259	0.8734939759036144
9	gpt_oss_20b,haiku,rinna_bilingual_4b,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull	52	0.3132530120481928	0.17538890583467703	15	43	0.3488372093023256	0.09132075471698109	0.7409638554216867
5	gpt_oss_20b,qwen,rinna_bilingual_4b,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	52	0.3132530120481928	0.17581986847262754	35	74	0.47297297297297297	0.34985357062401445	0.5542168674698795
6	gpt_oss_20b,haiku,rinna_bilingual_4b,rinna_bilingual_4b_jp,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull30	52	0.3132530120481928	0.16938067857613148	21	59	0.3559322033898305	0.06466416353775539	0.6445783132530121
6	gpt_oss_20b,ministral,qwen,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull,rinna_jp_3_6b_jpfull30	52	0.3132530120481928	0.1781107491856676	19	35	0.5428571428571428	0.42622950819672123	0.7891566265060241
5	gpt_oss_20b,ministral,rinna_bilingual_4b,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b_jp	52	0.3132530120481928	0.1747776033490318	28	70	0.4	0.234375	0.5783132530120482
5	granite,ministral,rinna_bilingual_4b_jp,rinna_jp_3_6b,rinna_jp_3_6b_jp	52	0.3132530120481928	0.16707746478873242	12	29	0.41379310344827586	0.24732824427480915	0.8253012048192772
6	granite,rinna_bilingual_4b,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b_jpfull30	52	0.3132530120481928	0.17599930331794822	14	44	0.3181818181818182	0.057815845824411016	0.7349397590361446
5	gpt_oss_20b,rinna_bilingual_4b_jpfull,rinna_jp_3_6b,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull	52	0.3132530120481928	0.18941146234901074	17	33	0.5151515151515151	0.3795534665099882	0.8012048192771084
6	granite,rinna_bilingual_4b,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull,rinna_jp_3_6b,rinna_jp_3_6b_jpfull	52	0.3132530120481928	0.17739621821343177	5	14	0.35714285714285715	0.15436241610738255	0.9156626506024097
5	gpt_oss_20b,ministral,qwen,rinna_bilingual_4b_jp,rinna_jp_3_6b_jpfull30	52	0.3132530120481928	0.17025474634980498	35	74	0.47297297297297297	0.34169708029197077	0.5542168674698795
9	haiku,ministral,qwen,rinna_bilingual_4b,rinna_bilingual_4b_jp,rinna_jp_3_6b,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	52	0.3132530120481928	0.16908891328210773	21	45	0.4666666666666667	0.3112244897959182	0.7289156626506024
5	haiku,rinna_bilingual_4b,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b_jpfull30	52	0.3132530120481928	0.16828550081307958	28	88	0.3181818181818182	0.11646586345381527	0.4698795180722891
5	haiku,rinna_bilingual_4b,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull,rinna_jp_3_6b_jpfull30	52	0.3132530120481928	0.17036387549320464	25	75	0.3333333333333333	0.09464027040077272	0.5481927710843373
6	gpt_oss_20b,ministral,qwen,rinna_bilingual_4b,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull	52	0.3132530120481928	0.1735161811591036	16	23	0.6956521739130435	0.5974999999999999	0.8614457831325302
6	granite,ministral,qwen,rinna_bilingual_4b_jp,rinna_jp_3_6b,rinna_jp_3_6b_jp	52	0.3132530120481928	0.1670408028522382	5	10	0.5	0.32432432432432423	0.9397590361445783
9	gemma,ministral,qwen,rinna_bilingual_4b,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	52	0.3132530120481928	0.17549668874172186	22	50	0.44	0.27045336112558616	0.6987951807228916
6	gpt_oss_20b,ministral,rinna_bilingual_4b_jpfull,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	52	0.3132530120481928	0.18892508143322473	23	43	0.5348837209302325	0.4330916282135795	0.7409638554216867
5	gpt_oss_20b,ministral,rinna_jp_3_6b,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	52	0.3132530120481928	0.17642962834015152	25	54	0.46296296296296297	0.32178432221741016	0.6746987951807228
3	gpt_oss_20b,rinna_bilingual_4b_jpfull,rinna_jp_3_6b_jpfull	52	0.3132530120481928	0.19799966095948485	35	105	0.3333333333333333	0.2112041210560205	0.3674698795180723
6	gemma,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull30	52	0.3132530120481928	0.1750653879686136	19	50	0.38	0.09568261376896148	0.6987951807228916
6	gpt_oss_20b,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	52	0.3132530120481928	0.17836054185481065	17	27	0.6296296296296297	0.4866920152091254	0.8373493975903614
5	granite,qwen,rinna_bilingual_4b_jpfull,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull30	52	0.3132530120481928	0.16908891328210762	26	65	0.4	0.2611483532497815	0.608433734939759
10	gpt_oss_20b,ministral,qwen,rinna_bilingual_4b,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	52	0.3132530120481928	0.18409933603518158	13	23	0.5652173913043478	0.3915343915343914	0.8614457831325302
5	gpt_oss_20b,haiku,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull,rinna_jp_3_6b_jp	52	0.3132530120481928	0.17021836358852915	25	64	0.390625	0.16827724091969343	0.6144578313253012
9	gpt_oss_20b,ministral,qwen,rinna_bilingual_4b,rinna_bilingual_4b_jpfull,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	52	0.3132530120481928	0.18487250172294944	23	49	0.46938775510204084	0.3354199269692226	0.7048192771084337
6	gemma,rinna_bilingual_4b,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b_jpfull30	52	0.3132530120481928	0.17707427378674578	19	51	0.37254901960784315	0.11783783783783797	0.6927710843373494
9	gemma,ministral,rinna_bilingual_4b,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull	52	0.3132530120481928	0.1761427949499349	16	37	0.43243243243243246	0.19731404958677679	0.7771084337349398
6	gpt_oss_20b,haiku,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull	52	0.3132530120481928	0.17098173215928492	16	30	0.5333333333333333	0.2618629173989454	0.8192771084337349
6	gemma,qwen,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull,rinna_jp_3_6b,rinna_jp_3_6b_jp	52	0.3132530120481928	0.17495749226141166	12	31	0.3870967741935484	0.12481426448736999	0.8132530120481928
9	granite,ministral,rinna_bilingual_4b,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull30	52	0.3132530120481928	0.1719249113901894	13	36	0.3611111111111111	0.07382550335570481	0.7831325301204819
9	gemma,ministral,qwen,rinna_bilingual_4b,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull30	52	0.3132530120481928	0.17159866923481004	21	52	0.40384615384615385	0.18994974874371873	0.6867469879518072
10	granite,ministral,qwen,rinna_bilingual_4b,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull,rinna_jp_3_6b,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	52	0.3132530120481928	0.17243188874797732	8	16	0.5	0.29670329670329665	0.9036144578313253
3	ministral,qwen,rinna_jp_3_6b_jpfull30	52	0.3132530120481928	0.1701455884932468	33	85	0.38823529411764707	0.2486826449090601	0.4879518072289156
9	granite,ministral,rinna_bilingual_4b,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	52	0.3132530120481928	0.1694171348314607	19	41	0.4634146341463415	0.2818471337579618	0.7530120481927711
5	gpt_oss_20b,ministral,rinna_bilingual_4b,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull	52	0.3132530120481928	0.17235950142138634	29	54	0.5370370370370371	0.39678284182305634	0.6746987951807228
5	gpt_oss_20b,qwen,rinna_bilingual_4b_jpfull,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull	52	0.3132530120481928	0.19331599812438738	31	62	0.5	0.39311651405115244	0.6265060240963856
10	gemma,gpt_oss_20b,qwen,rinna_bilingual_4b,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	52	0.3132530120481928	0.1744536055490118	18	41	0.43902439024390244	0.20756302521008396	0.7530120481927711
6	granite,qwen,rinna_bilingual_4b_jpfull,rinna_jp_3_6b,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull30	52	0.3132530120481928	0.16945358788676768	7	12	0.5833333333333334	0.41747572815533973	0.927710843373494
9	gpt_oss_20b,haiku,rinna_bilingual_4b,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	52	0.3132530120481928	0.17304667016255915	22	59	0.3728813559322034	0.14559686888454026	0.6445783132530121
6	gpt_oss_20b,haiku,qwen,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull,rinna_jp_3_6b_jp	52	0.3132530120481928	0.17080010516168587	17	38	0.4473684210526316	0.15644820295983086	0.7710843373493976
6	granite,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	52	0.3132530120481928	0.1820892942040887	12	34	0.35294117647058826	0.17348066298342524	0.7951807228915663
6	gpt_oss_20b,haiku,qwen,rinna_bilingual_4b_jp,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull30	52	0.3132530120481928	0.16788321167883213	20	48	0.4166666666666667	0.19999999999999996	0.7108433734939759
5	gpt_oss_20b,haiku,qwen,rinna_bilingual_4b_jp,rinna_jp_3_6b_jp	52	0.3132530120481928	0.16908891328210762	34	89	0.38202247191011235	0.1910428028425054	0.463855421686747
8	haiku,ministral,rinna_bilingual_4b,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull,rinna_jp_3_6b,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull30	52	0.3132530120481928	0.17134474755878626	10	26	0.38461538461538464	0.028037383177569986	0.8433734939759037
8	gpt_oss_20b,ministral,qwen,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull	52	0.3132530120481928	0.18279569892473113	19	36	0.5277777777777778	0.38306451612903225	0.7831325301204819
8	gemma,gpt_oss_20b,qwen,rinna_bilingual_4b,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull30	52	0.3132530120481928	0.17308280533100262	19	46	0.41304347826086957	0.15279672578444747	0.7228915662650602
6	ministral,qwen,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b	52	0.3132530120481928	0.18770657166158744	10	31	0.3225806451612903	0.17385786802030456	0.8132530120481928
6	ministral,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b,rinna_jp_3_6b_jpfull30	52	0.3132530120481928	0.1829015544041449	9	22	0.4090909090909091	0.17101449275362313	0.8674698795180723
8	gemma,gpt_oss_20b,qwen,rinna_bilingual_4b,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull30	52	0.3132530120481928	0.17123587632477877	21	56	0.375	0.1422319474835887	0.6626506024096386
8	gemma,gpt_oss_20b,qwen,rinna_bilingual_4b,rinna_bilingual_4b_jp,rinna_jp_3_6b,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull	52	0.3132530120481928	0.17257662542083874	16	29	0.5517241379310345	0.2707930367504836	0.8253012048192772
8	granite,ministral,rinna_bilingual_4b,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull	52	0.3132530120481928	0.17614279494993468	11	29	0.3793103448275862	0.0874125874125875	0.8253012048192772
7	haiku,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull30	52	0.3132530120481928	0.17337177303105733	16	48	0.3333333333333333	0.05997552019583818	0.7108433734939759
8	granite,ministral,rinna_bilingual_4b,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull30	52	0.3132530120481928	0.17210604602327395	13	34	0.38235294117647056	0.07272727272727275	0.7951807228915663
8	gemma,gpt_oss_20b,rinna_bilingual_4b,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	52	0.3132530120481928	0.1734800838574423	19	40	0.475	0.1938579654510557	0.7590361445783133
8	gpt_oss_20b,haiku,rinna_bilingual_4b,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull,rinna_jp_3_6b,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull	52	0.3132530120481928	0.17254044599912532	12	27	0.4444444444444444	0.10000000000000009	0.8373493975903614
8	gpt_oss_20b,granite,ministral,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull30	52	0.3132530120481928	0.16781002638522424	15	20	0.75	0.6268656716417911	0.8795180722891567
9	gemma,gpt_oss_20b,qwen,rinna_bilingual_4b,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull,rinna_jp_3_6b,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull30	52	0.3132530120481928	0.17304667016255892	20	51	0.39215686274509803	0.16082802547770692	0.6927710843373494
9	gemma,gpt_oss_20b,qwen,rinna_bilingual_4b,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull,rinna_jp_3_6b,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull	52	0.3132530120481928	0.1761786600496278	19	44	0.4318181818181818	0.22096317280453248	0.7349397590361446
8	gpt_oss_20b,granite,ministral,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	52	0.3132530120481928	0.16879694294373426	20	31	0.6451612903225806	0.5128571428571428	0.8132530120481928
7	haiku,qwen,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	52	0.3132530120481928	0.1702911259207296	24	73	0.3287671232876712	0.14343869731800774	0.5602409638554218
7	granite,rinna_bilingual_4b,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b,rinna_jp_3_6b_jpfull30	52	0.3132530120481928	0.1761786600496278	15	47	0.3191489361702128	0.08737864077669899	0.7168674698795181
7	gpt_oss_20b,granite,qwen,rinna_bilingual_4b_jp,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	52	0.3132530120481928	0.16905242820760535	31	70	0.44285714285714284	0.2855273488615545	0.5783132530120482
8	gpt_oss_20b,ministral,qwen,rinna_bilingual_4b,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	52	0.3132530120481928	0.17337177303105766	18	30	0.6	0.4553706505295009	0.8192771084337349
8	gpt_oss_20b,ministral,qwen,rinna_bilingual_4b,rinna_bilingual_4b_jpfull,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	52	0.3132530120481928	0.18850771869639793	18	30	0.6	0.4879089615931721	0.8192771084337349
8	gemma,ministral,rinna_bilingual_4b,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull30	52	0.3132530120481928	0.1739491029726309	18	42	0.42857142857142855	0.14864864864864857	0.7469879518072289
7	granite,qwen,rinna_bilingual_4b,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b,rinna_jp_3_6b_jpfull30	52	0.3132530120481928	0.1686874011597257	16	50	0.32	0.13705583756345174	0.6987951807228916
8	granite,ministral,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	52	0.3132530120481928	0.1694900377424735	10	17	0.5882352941176471	0.45662100456621	0.8975903614457832
6	haiku,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull	52	0.3132530120481928	0.16996359489451285	11	29	0.3793103448275862	0.06785714285714306	0.8253012048192772
6	haiku,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	52	0.3132530120481928	0.17351618115910394	13	35	0.37142857142857144	0.13288288288288275	0.7891566265060241
8	gpt_oss_20b,granite,qwen,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull	52	0.3132530120481928	0.17907339927121302	19	37	0.5135135135135135	0.37110481586402266	0.7771084337349398
6	ministral,qwen,rinna_bilingual_4b_jp,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b,rinna_jp_3_6b_jpfull	52	0.3132530120481928	0.17857452903897897	8	20	0.4	0.25465838509316774	0.8795180722891567
7	gpt_oss_20b,granite,ministral,qwen,rinna_bilingual_4b,rinna_bilingual_4b_jp,rinna_jp_3_6b_jp	52	0.3132530120481928	0.17007280063152364	30	68	0.4411764705882353	0.2926361894333426	0.5903614457831325
8	gpt_oss_20b,qwen,rinna_bilingual_4b_jpfull,rinna_bilingual_4b_jpfull30,rinna_jp_3_6b,rinna_jp_3_6b_jp,rinna_jp_3_6b_jpfull,rinna_jp_3_6b_jpfull30	52	0.3132530120481928	0.18892508143322473	13	26	0.5	0.35249042145593856	0.8433734939759037
